time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
30540,49.999999998485457,49.999999998487439,49.999999998493379,49.999999998503249,49.999999998517019,49.999999998534648,49.999999998556071,49.999999998581217,49.999999998610001,49.99999999864233,49.999999998678099,49.999999998717207,49.999999998759527,49.999999998804938,49.999999998853326,49.999999998904578,49.999999998958572,49.999999999015223,49.999999999074483,49.999999999136357,49.999999999201016
30600,49.999999998574367,49.999999998576236,49.999999998581828,49.999999998591122,49.999999998604089,49.999999998620687,49.99999999864086,49.999999998664535,49.999999998691642,49.999999998722082,49.999999998755769,49.999999998792589,49.999999998832436,49.999999998875204,49.999999998920771,49.999999998969024,49.999999999019863,49.999999999073211,49.99999999912901,49.999999999187274,49.999999999248161
30660,49.999999998658112,49.999999998659874,49.999999998665132,49.999999998673886,49.9999999986861,49.999999998701732,49.999999998720725,49.999999998743014,49.999999998768537,49.9999999987972,49.999999998828919,49.999999998863586,49.99999999890111,49.999999998941377,49.999999998984279,49.999999999029718,49.999999999077588,49.999999999127816,49.999999999180361,49.999999999235222,49.999999999292555
30720,49.999999998736989,49.999999998738645,49.999999998743604,49.999999998751839,49.999999998763343,49.999999998778058,49.999999998795943,49.999999998816932,49.999999998840963,49.999999998867949,49.999999998897813,49.999999998930456,49.999999998965784,49.999999999003698,49.999999999044093,49.999999999086874,49.999999999131951,49.999999999179245,49.999999999228713,49.999999999280369,49.999999999334356
30780,49.999999998811276,49.999999998812832,49.999999998817501,49.99999999882526,49.999999998836088,49.999999998849944,49.999999998866777,49.999999998886544,49.999999998909168,49.999999998934577,49.999999998962693,49.999999998993431,49.999999999026691,49.999999999062389,49.999999999100417,49.999999999140698,49.999999999183132,49.999999999227661,49.999999999274237,49.999999999322874,49.999999999373706
30840,49.999999998881236,49.999999998882707,49.999999998887098,49.999999998894403,49.999999998904599,49.999999998917637,49.99999999893349,49.999999998952099,49.999999998973401,49.999999998997325,49.999999999023792,49.999999999052733,49.999999999084046,49.999999999117655,49.999999999153459,49.999999999191381,49.999999999231335,49.999999999273257,49.999999999317104,49.999999999362899,49.999999999410761
30900,49.999999998947125,49.999999998948503,49.999999998952639,49.999999998959517,49.999999998969116,49.999999998981394,49.999999998996316,49.999999999013838,49.999999999033889,49.999999999056413,49.999999999081332,49.999999999108574,49.999999999138055,49.999999999169695,49.999999999203403,49.999999999239101,49.999999999276717,49.999999999316181,49.99999999935747,49.999999999400579,49.999999999445635
30960,49.999999999009169,49.99999999901047,49.999999999014364,49.999999999020837,49.999999999029868,49.999999999041428,49.999999999055483,49.999999999071974,49.999999999090846,49.999999999112049,49.999999999135511,49.999999999161162,49.999999999188915,49.999999999218701,49.999999999250434,49.999999999284043,49.999999999319449,49.999999999356604,49.999999999395463,49.999999999436049,49.999999999478476
31020,49.99999999906759,49.99999999906882,49.999999999072479,49.999999999078575,49.99999999908708,49.999999999097966,49.999999999111189,49.999999999126715,49.999999999144485,49.999999999164444,49.999999999186528,49.999999999210672,49.999999999236799,49.999999999264837,49.999999999294708,49.999999999326349,49.99999999935968,49.999999999394653,49.999999999431239,49.999999999469445,49.999999999509384
31080,49.999999999122608,49.999999999123759,49.999999999127212,49.999999999132946,49.999999999140954,49.9999999991512,49.999999999163649,49.999999999178257,49.999999999194991,49.999999999213777,49.999999999234568,49.999999999257291,49.99999999928189,49.99999999930828,49.999999999336396,49.999999999366182,49.999999999397559,49.999999999430479,49.999999999464919,49.999999999500886,49.999999999538481
31140,49.999999999174406,49.999999999175493,49.99999999917874,49.999999999184141,49.999999999191679,49.999999999201322,49.999999999213038,49.999999999226795,49.99999999924254,49.999999999260226,49.999999999279794,49.999999999301188,49.999999999324338,49.999999999349178,49.999999999375646,49.999999999403677,49.999999999433214,49.999999999464201,49.999999999496623,49.999999999530473,49.999999999565865
31200,49.999999999223178,49.999999999224201,49.999999999227256,49.999999999232344,49.999999999239435,49.999999999248509,49.999999999259543,49.99999999927249,49.999999999287311,49.999999999303959,49.999999999322377,49.999999999342513,49.999999999364299,49.999999999387683,49.999999999412601,49.999999999438984,49.99999999946678,49.999999999495948,49.999999999526466,49.999999999558327,49.999999999591644
31260,49.9999999992691,49.999999999270059,49.999999999272937,49.999999999277726,49.999999999284398,49.999999999292946,49.999999999303327,49.999999999315513,49.999999999329461,49.999999999345128,49.999999999362466,49.999999999381416,49.999999999401929,49.999999999423935,49.999999999447382,49.999999999472216,49.999999999498378,49.999999999525834,49.999999999554554,49.999999999584546,49.999999999615902
31320,49.999999999312337,49.999999999313239,49.999999999315946,49.999999999320451,49.999999999326732,49.999999999334776,49.999999999344546,49.999999999356014,49.999999999369145,49.999999999383888,49.99999999940021,49.999999999418044,49.999999999437343,49.999999999458055,49.999999999480131,49.999999999503501,49.999999999528129,49.999999999553964,49.999999999580993,49.999999999609223,49.999999999638739
31380,49.999999999353037,49.999999999353882,49.999999999356433,49.999999999360668,49.999999999366587,49.999999999374154,49.999999999383348,49.999999999394142,49.999999999406498,49.999999999420382,49.999999999435737,49.99999999945252,49.999999999470688,49.999999999490178,49.999999999510955,49.999999999532946,49.999999999556124,49.999999999580446,49.999999999605883,49.99999999963245,49.999999999660226
31440,49.999999999391349,49.999999999392152,49.999999999394547,49.99999999939854,49.999999999404103,49.999999999411223,49.999999999419877,49.999999999430038,49.999999999441663,49.99999999945473,49.999999999469182,49.999999999484977,49.999999999502073,49.999999999520419,49.999999999539966,49.999999999560664,49.999999999582478,49.999999999605365,49.999999999629303,49.999999999654307,49.999999999680448
31500,49.999999999427416,49.999999999428169,49.999999999430429,49.999999999434181,49.999999999439417,49.999999999446118,49.999999999454268,49.999999999463824,49.999999999474767,49.999999999487059,49.999999999500659,49.999999999515524,49.999999999531617,49.999999999548884,49.999999999567279,49.999999999586755,49.999999999607283,49.99999999962882,49.999999999651351,49.999999999674877,49.999999999699483
31560,49.999999999461366,49.999999999462077,49.999999999464201,49.999999999467732,49.999999999472664,49.999999999478966,49.999999999486633,49.999999999495628,49.999999999505931,49.999999999517499,49.999999999530296,49.999999999544286,49.999999999559421,49.999999999575671,49.99999999959298,49.999999999611312,49.999999999630624,49.999999999650896,49.999999999672092,49.999999999694239,49.999999999717389
31620,49.999999999493326,49.999999999493994,49.999999999495991,49.999999999499316,49.999999999503956,49.999999999509889,49.999999999517101,49.999999999525564,49.999999999535255,49.999999999546141,49.999999999558185,49.999999999571351,49.999999999585597,49.999999999600881,49.999999999617174,49.999999999634419,49.999999999652594,49.999999999671665,49.999999999691617,49.99999999971245,49.999999999734243
31680,49.999999999523403,49.999999999524036,49.999999999525919,49.999999999529045,49.999999999533408,49.999999999538993,49.999999999545778,49.999999999553744,49.99999999956286,49.999999999573106,49.999999999584439,49.999999999596824,49.999999999610225,49.999999999624613,49.99999999963994,49.999999999656168,49.999999999673271,49.999999999691219,49.999999999709985,49.999999999729596,49.999999999750102
31740,49.999999999551719,49.999999999552308,49.999999999554078,49.999999999557019,49.999999999561126,49.999999999566384,49.999999999572772,49.999999999580261,49.999999999588844,49.999999999598479,49.999999999609145,49.999999999620798,49.99999999963341,49.999999999646946,49.99999999966137,49.999999999676639,49.999999999692733,49.999999999709615,49.999999999727272,49.999999999745725,49.999999999765016
31800,49.999999999578364,49.999999999578918,49.999999999580588,49.999999999583352,49.999999999587217,49.999999999592163,49.999999999598174,49.999999999605222,49.999999999613294,49.999999999622361,49.999999999632394,49.999999999643357,49.99999999965523,49.999999999667963,49.999999999681528,49.999999999695902,49.999999999711036,49.999999999726924,49.999999999743544,49.999999999760902,49.999999999779057
31860,49.999999999603446,49.999999999603965,49.999999999605535,49.999999999608136,49.999999999611774,49.999999999616421,49.999999999622077,49.999999999628713,49.999999999636309,49.999999999644835,49.999999999654278,49.999999999664595,49.999999999675758,49.999999999687738,49.999999999700506,49.999999999714028,49.999999999728267,49.999999999743217,49.999999999758849,49.999999999775177,49.999999999792259
31920,49.999999999627043,49.999999999627533,49.999999999629011,49.999999999631463,49.999999999634881,49.999999999639257,49.999999999644572,49.999999999650818,49.999999999657959,49.999999999665988,49.99999999967487,49.999999999684576,49.999999999695078,49.999999999706347,49.999999999718362,49.999999999731081,49.999999999744482,49.999999999758543,49.999999999773252,49.999999999788614,49.999999999804686
31980,49.999999999649255,49.999999999649717,49.999999999651102,49.999999999653404,49.999999999656623,49.999999999660744,49.999999999665746,49.999999999671616,49.999999999678337,49.99999999968589,49.999999999694246,49.999999999703377,49.99999999971326,49.999999999723862,49.999999999735159,49.999999999747125,49.99999999975973,49.99999999977296,49.999999999786802,49.999999999801254,49.999999999816374
32040,49.999999999670152,49.999999999670585,49.999999999671893,49.99999999967406,49.999999999677087,49.999999999680959,49.99999999968567,49.999999999691191,49.999999999697515,49.99999999970462,49.999999999712479,49.999999999721069,49.999999999730363,49.999999999740339,49.999999999750969,49.999999999762224,49.999999999774083,49.999999999786525,49.999999999799549,49.999999999813141,49.999999999827367
32100,49.99999999968982,49.999999999690225,49.999999999691454,49.999999999693493,49.999999999696342,49.99999999969998,49.999999999704414,49.999999999709608,49.999999999715556,49.999999999722242,49.999999999729631,49.99999999973771,49.999999999746457,49.999999999755843,49.999999999765841,49.999999999776428,49.999999999787583,49.999999999799293,49.999999999811536,49.999999999824333,49.999999999837712
32160,49.999999999708322,49.999999999708706,49.999999999709857,49.999999999711783,49.999999999714461,49.999999999717886,49.99999999972205,49.999999999726938,49.999999999732538,49.999999999738819,49.999999999745775,49.999999999753378,49.999999999761599,49.999999999770431,49.999999999779831,49.999999999789793,49.999999999800288,49.999999999811301,49.999999999822819,49.999999999834856,49.999999999847439
32220,49.999999999725731,49.999999999726093,49.99999999972718,49.999999999728985,49.999999999731507,49.999999999734726,49.999999999738648,49.999999999743245,49.999999999748511,49.999999999754422,49.999999999760959,49.999999999768114,49.999999999775852,49.999999999784151,49.999999999792998,49.99999999980237,49.999999999812239,49.999999999822599,49.999999999833427,49.999999999844754,49.999999999856591
32280,49.999999999742116,49.999999999742457,49.999999999743473,49.999999999745171,49.999999999747544,49.999999999750578,49.999999999754259,49.999999999758586,49.999999999763538,49.999999999769095,49.999999999775248,49.999999999781977,49.999999999789253,49.999999999797062,49.999999999805382,49.999999999814193,49.99999999982348,49.999999999833221,49.999999999843411,49.999999999854062,49.999999999865203
32340,49.999999999757527,49.999999999757847,49.999999999758806,49.999999999760405,49.999999999762629,49.999999999765485,49.999999999768953,49.999999999773017,49.999999999777678,49.999999999782908,49.999999999788692,49.999999999795016,49.999999999801865,49.999999999809205,49.999999999817035,49.99999999982532,49.999999999834053,49.999999999843219,49.999999999852804,49.999999999862816,49.999999999873296
32400,49.999999999772022,49.999999999772328,49.99999999977323,49.99999999977473,49.999999999776826,49.999999999779511,49.999999999782773,49.999999999786596,49.999999999790973,49.999999999795897,49.999999999801339,49.999999999807287,49.999999999813724,49.999999999820631,49.999999999827992,49.999999999835786,49.999999999844,49.999999999852619,49.999999999861636,49.999999999871051,49.999999999880906
