time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
23400,0.93596797696608691,0.9348997210972656,0.93169480736430343,0.9263527208844492,0.9188723436088656,0.90925154669056485,0.89748658193096542,0.88357122850262748,0.86749562877324993,0.84924471441459959,0.82879607446069226,0.80611703919568867,0.78116062729347935,0.75385979035620021,0.72411901423959923,0.69180164609999362,0.65670997076347248,0.61855225507714828,0.57688461863886464,0.53099953151726231,0.47968591389239013
23460,0.93342532031861702,0.9323597487835682,0.92916287937906739,0.92383417110678934,0.91637246205290568,0.90677556118981228,0.89503963890404659,0.8811583722943257,0.865121778819257,0.84691463908665798,0.82651435981517363,0.8038880498002412,0.77898845452013799,0.75174818037669078,0.72207126215658413,0.68982043142665228,0.65479708642636003,0.61670813123663737,0.57510741945500732,0.5292832671568396,0.47801593315086
23520,0.93089237387861723,0.92982947744637034,0.92664062471779118,0.92132524869995402,0.9138821438151683,0.90430905713570697,0.89260207799184876,0.8787547818433179,0.86275706174771571,0.84459354782527807,0.82424146511531582,0.80166770160459411,0.77682473027029808,0.74964481296529872,0.72003153389902796,0.68784700913665742,0.65289174947538964,0.61487129316149103,0.57333721925723125,0.52757366646448545,0.47635216199152569
23580,0.92836909999579176,0.92730886947791136,0.92412800590009947,0.91882591639514766,0.91140135192156879,0.90185199793057957,0.89017386305309409,0.87636042154275251,0.86040144256219075,0.84228140631842729,0.82197735680570005,0.79945596188083778,0.77466942271390182,0.74754965726072908,0.71799979964738214,0.68588135052895083,0.65099393240938153,0.61304171463260571,0.57157399316778823,0.52587070583239137,0.47469457735990217
23640,0.92585546117345774,0.92479788742372793,0.92162498559797024,0.91633613707437167,0.90893004954667489,0.89940434712271333,0.88775495808924432,0.87397525592483971,0.85805488640122174,0.83997818038461525,0.81972200145673668,0.79725279802197413,0.77252250013676105,0.74546268251248593,0.71597602968791252,0.68392342700354591,0.64910360782394827,0.61121936952418165,0.56981771639995649,0.52417436174267629,0.4730431562859535
23700,0.92335142006754045,0.92229649398165336,0.9191315266347504,0.91385587376946564,0.90646820001278294,0.89696606840546389,0.88534532724367121,0.87159924966007929,0.85571735853761366,0.83768383597224794,0.81747536576408564,0.7950581775414014,0.77038393094010482,0.74338385808047813,0.71396019441235958,0.68197321006123557,0.64722074841124266,0.60940423180350656,0.56806836425786422,0.52248461076726416,0.47139787588400489
23760,0.92085693948558311,0.91980465200083383,0.91664759198418688,0.91138508966116383,0.90401576678900908,0.89453712561639309,0.88294493480084058,0.86923236755649946,0.85338882437773467,0.83539833915898887,0.81523741654808135,0.79287206807240229,0.76825368364012903,0.74131315343462634,0.71195226431759684,0.68003067130329553,0.64534532695970104,0.60759627553073448,0.56632591213630701,0.52080142956775677,0.46975871335264857
23820,0.91837198238577455,0.91732232448075957,0.91417314476947331,0.90892374807816634,0.90157271349039303,0.89211748273641434,0.88055374518550533,0.86687457455890515,0.85106924946082341,0.83312165615112621,0.81300812075316209,0.79069443736763534,0.76613172686754616,0.73925053815446895,0.70995221000528741,0.67809578243118573,0.64347731635378302,0.6057954748586607,0.56459033552056004,0.51912479489530017,0.46812564597464523
23880,0.91589651187599064,0.9148494745703124,0.91170814826231161,0.90647181249622433,0.8991390038770164,0.88970710388895102,0.87817172296191115,0.86452583574813524,0.84875859945830223,0.83085375328294708,0.81078744544730419,0.78852525329862888,0.76401802936713825,0.73719598192876801,0.70796000218153876,0.67616851524624866,0.6416166895737071,0.60400180403249015,0.56286160998618417,0.51745468359044566,0.46649865111682032
23940,0.9134304912128518,0.91238606556682766,0.90925256588198833,0.90402924653723982,0.89671460185313345,0.88730595333910656,0.87579883283301241,0.86218611634033004,0.84645684017310052,0.82859459701611715,0.80857535782146106,0.78636448385527835,0.76191255999730934,0.73514945455511549,0.70597561165655742,0.67424884164940513,0.63976341969518258,0.6022152373896027,0.56113971119882811,0.51579107258300594,0.4648777062299555
24000,0.91097388380079536,0.90993206091517109,0.906806361194465,0.90159601396837796,0.89429947146631517,0.88491399549284622,0.87343503963969871,0.85985538168620712,0.844163937538984,0.82634415393906702,0.80637182518900663,0.78421209714534634,0.75981528772964091,0.73311092593953919,0.70399900934430037,0.67233673364084712,0.63791747988913761,0.60043574935931354,0.55942461491402384,0.51413393889190584,0.46326278884867578
24060,0.90852665319116155,0.90748742420682926,0.90436949791148225,0.89917207870119409,0.89189357690660487,0.88253119489619047,0.87108030836003081,0.8575335972703465,0.84187985761989204,0.82410239076638392,0.80417681498518301,0.78206806139396545,0.75772618164844785,0.73108036609610849,0.70203016626212655,0.67043216331972866,0.63607884342144438,0.59866331446262866,0.55771629697697844,0.51248325962502761,0.46165387659133211
24120,0.90608876308129394,0.90505211917901462,0.90194193988967797,0.89675740479077193,0.88949688250568659,0.88015751623441907,0.86873460410848768,0.85522072871048449,0.8396045666092824,0.82186927433820989,0.80199029476655226,0.77993234494314445,0.75564521095033588,0.72905774514654076,0.70006905353044702,0.66853510288385432,0.63424748365264083,0.59689790731199688,0.55601473332236062,0.51083901197905213,0.46005094715987971
24180,0.90366017731365356,0.90262610971378343,0.89952365112971766,0.89435195643487597,0.88710935273606528,0.87779292433128631,0.86639789213522267,0.8529167417568152,0.83733803082948288,0.81964477161964511,0.79981223221045328,0.77780491625127657,0.75357234494376113,0.72704303331980735,0.69811564237237334,0.6666455246293651,0.63242337403764848,0.59513950261105808,0.55431989997408271,0.50920117323929548,0.45845397833975265
24240,0.90124085987494573,0.90020935983716754,0.89711459577543828,0.89195569797311502,0.88473095221025788,0.87543738414824668,0.86407013782532904,0.85062160229130179,0.8350802167310496,0.81742884970015717,0.79764259511446189,0.7756857438926511,0.75150755304859007,0.72503620095174015,0.69616990411336566,0.66476340095042274,0.63060648812548836,0.59338807515438663,0.55263177304507838,0.5075697207795401,0.45686294799973415
24300,0.89883077489526053,0.89780183371831801,0.89471473811300495,0.8895685938861182,0.88236164567999664,0.87309086078369125,0.86175130669811495,0.84833527632699401,0.83283109089213292,0.81522147579299531,0.79548135139585552,0.77357479655696748,0.74945080479566173,0.72303721848463764,0.69423181018087943,0.66288870433889169,0.62879679955899281,0.59164359982723203,0.55095032873707572,0.5059446320618628,0.45527783409182349
24360,0.896429886647225,0.89540349566866206,0.89232404257007836,0.88719060879472211,0.88000139803544208,0.87075331947219314,0.8594413644063873,0.84605773000735518,0.830590620017849,0.81302261723461067,0.79332846909108212,0.77147204304885242,0.74740206982635105,0.72104605646687214,0.69230133210401124,0.66102140738401949,0.62699428207451602,0.58990605160525522,0.54927554334036643,0.50432588463645733,0.45369861465109895
24420,0.89403815954516874,0.89301431014107158,0.88994247371499535,0.88482170745916999,0.8776501743044075,0.86842472558376382,0.85714027673574489,0.84378892960559604,0.8283587709396586,0.81083224148408117,0.79118391635523233,0.76937745228737919,0.74536131789213345,0.71906268555249631,0.69037844151314443,0.65916148277211484,0.62519890950163992,0.58817540555426229,0.54760739323357122,0.50271345614145413,0.45212526779557755
24480,0.89165555814429986,0.89063424172904393,0.88756999625596089,0.88246185477832173,0.8753079396515937,0.8661050446231181,0.85484800960387908,0.84152884152401597,0.82613551061475199,0.8086503161225419,0.78904766146151606,0.76729099330559003,0.74332851885415152,0.71708707650085135,0.68846311013959249,0.65730890328622427,0.62341065576287902,0.58645163682993406,0.54594585488340064,0.50110732430273464,0.45055777172607159
24540,0.88928204713989445,0.88826325516589411,0.88520657504025058,0.88011101578887363,0.87297465937783392,0.8637942422289494,0.85256452905988411,0.83927743229335205,0.8239208061254395,0.80647680885262041,0.78691967280074304,0.76521263525002081,0.74130364268278226,0.71511920017617348,0.68655530981524404,0.65546364180580718,0.62162949487338237,0.58473472067755261,0.54429090484441267,0.49950746693374376,0.44899610472604135
24600,0.88691759136649584,0.88590131532395766,0.8828521750534245,0.87776915566459079,0.87065029891934809,0.86149228417321322,0.85028980128357479,0.83703466857213515,0.82171462467854961,0.80431168749787663,0.78479991888080647,0.76314234738022857,0.73928665945720651,0.71315902754720306,0.6846550124722045,0.65362567130640958,0.61985540094063274,0.58302463243172553,0.54264251975876687,0.49791386193529624,0.4474402451614457
24660,0.88456215579712572,0.88354838721380602,0.88050676141855244,0.87543623971554763,0.86833482384700733,0.85919913636041967,0.84802379258481231,0.83480051714605286,0.8195169336048308,0.80215492000224842,0.78268836832617095,0.76108009906832164,0.73727753936497953,0.71120652968679243,0.68276219014243966,0.65179496485933575,0.61808834816414415,0.58132134751610576,0.54100067635597415,0.49632648729538148,0.44589017148058879
24720,0.88221570554250572,0.88120443598347042,0.87817029939544833,0.87311223338737953,0.86602819986560775,0.8569147648269354,0.84576646940283817,0.8325749449273192,0.81732770035836178,0.8000064744295009,0.78058498987736369,0.7590258597984918,0.73527625270160302,0.70926167777151494,0.68087681495741714,0.64997149563131906,0.6163283108351566,0.57962484144310977,0.53936535145264375,0.49474532108896369,0.44434586221396472
24780,0.87987820585028997,0.87886942691767866,0.87584275437991599,0.87079710226054408,0.86373039281315322,0.85463913574029315,0.84351779830561524,0.83035791895405164,0.81514689251596506,0.7978663189626809,0.77848975239046969,0.75697959916654944,0.73328276987009844,0.70732444308127462,0.67899885914774805,0.64815523688419108,0.6145752633363295,0.57793508981363262,0.53773652195222743,0.49317034147777922,0.44280729597409896
24840,0.87754962210430731,0.87654332543709945,0.87352409190300373,0.86849081204959189,0.86144136866014731,0.8523722153985096,0.84127774598917693,0.82814940638965384,0.81297447777662757,0.79573442190357602,0.77640262483662992,0.75494128687946116,0.73129706138058248,0.70539479699891539,0.67712829504282812,0.64634616197455008,0.61282918014143217,0.57625206831676024,0.53611416484475904,0.49160152671013041,0.44127445145538724
24900,0.87522991982381404,0.87422609709759935,0.87121427763026982,0.86619332860244624,0.8591610935088938,0.85011397022941204,0.83904627927698294,0.82594937452220507,0.81081042396092629,0.79361075167217843,0.77432357630154336,0.75291089275488954,0.72931909784984328,0.70347271100983233,0.67526509507047849,0.64454424435342761,0.61109003581503341,0.57457575272947892,0.53449825720659216,0.49003885512067619,0.43974730743393248
24960,0.87291906466275593,0.87191770758950704,0.86891327736105617,0.86390461789969208,0.85688953359280584,0.84786436678997223,0.83682336511928268,0.82375779076385658,0.80865469901045894,0.79149527680615162,0.77225257598497199,0.75088838672073577,0.72734885000091809,0.70155815670158195,0.67340923175658618,0.6427494575659547,0.60935780501218861,0.57290611891638299,0.53288877620013475,0.48848230513021995,0.43822584276737858
25020,0.8706170224090406,0.86961812273688888,0.86662105702777248,0.86162464605387457,0.85462665527572323,0.84562337176564784,0.8346089705924854,0.82157462265023284,0.80650727098728081,0.78938796596030381,0.77018959320024982,0.74887373881468389,0.72538628866267341,0.69965110576349421,0.67156067772474448,0.64096177525102638,0.60763246247812519,0.57124314282937971,0.53128569907357992,0.48693185524549404,0.43671003639474232
25080,0.86832375898381775,0.86732730849683215,0.86433758269518834,0.85935337930880462,0.85237242505123845,0.84339095196973246,0.83240306289853694,0.81939983783983994,0.80436810807334524,0.78728878790606338,0.76813459737379464,0.74686691918374859,0.72343138476938484,0.6977515299862842,0.66971940569589283,0.63918117114096606,0.60591398304792721,0.56958680050739208,0.52968900316063505,0.48538748405894167,0.43519986733624316
25140,0.86603924044077008,0.86504523095873875,0.86206282055973471,0.85709078403887451,0.85012680954202946,0.84116707434271121,0.83020560936430365,0.81723340411347922,0.80223717856995069,0.78519771153095941,0.76608755804462314,0.74486789808382403,0.72148410936032059,0.69585940126166579,0.66788538848795709,0.63740761906118848,0.60420234164621711,0.56793706807605904,0.52809866588024756,0.48384917024849583,0.43369531469313077
25200,0.86376343296541236,0.86277185634362652,0.85979673694881342,0.85483682674838102,0.84788977549920186,0.8389517059516256,0.82801657744096235,0.81507528937366658,0.80011445089719169,0.78311470583810694,0.76404844486386936,0.74287664587923619,0.71954443357932452,0.69397469158196434,0.66605859901548914,0.6356410929298616,0.60249751328683698,0.56629392174743409,0.52651466473632824,0.48231689257735583,0.43219635764751069
25260,0.86149630287439827,0.86050715100343966,0.85753929832011611,0.85259147407085611,0.84566128980163724,0.83674481398944367,0.82583593470339656,0.81292546164405832,0.79799989359341528,0.78103973994569464,0.76201722759430646,0.74089313304229665,0.71761232867440172,0.69209737303973129,0.66423901028930676,0.6338815667575689,0.60079947307252812,0.56465733781968186,0.5249369773174718,0.48079062989376053,0.43070297546216779
25320,0.85923781661483756,0.85825108142036743,0.85529047126095015,0.85035469276840658,0.8434413194553495,0.83454636577443775,0.82366364884959964,0.81078388906888077,0.79589347531468146,0.77897278308647777,0.75999387610987068,0.73891733015285888,0.71568776599730544,0.69022741782735886,0.66242659541613336,0.63212901464696925,0.59910819619460931,0.56302729267677221,0.52336558129667565,0.47927036113076005,0.4292151474803883
25380,0.85698794076361995,0.85600361420617121,0.85305022248757312,0.84812644973106055,0.84122983159284836,0.83235632874956911,0.82149968770008341,0.80865053991236724,0.79379516483422885,0.77691380460727455,0.75797836039518973,0.73694920789787766,0.71377071700312533,0.68836479823669594,0.660621327598238,0.63038341079245808,0.59742365793265384,0.56140376278817328,0.52180045443105516,0.47775606530598386,0.42773285312578008
25440,0.85474664202674722,0.85376471610151916,0.85081851884453508,0.84590671197612144,0.83902679347251019,0.83017467048187854,0.81934401919729249,0.80652538255819894,0.79170493104194495,0.77486277396846615,0.75597065054511337,0.73498873707096901,0.71186115324987698,0.68650948665866451,0.65882318013307495,0.6286447294798263,0.59574583365416511,0.55978672470854196,0.52024157456155806,0.47624772152140737,0.42625607190209058
